Attrition_Flag	Selected	Customer_Age	Gender=F	Gender=M	Dependent_count	Education_Level=College	Education_Level=Doctorate	Education_Level=Graduate	Education_Level=High School	Education_Level=Post-Graduate	Education_Level=Uneducated	Education_Level=Unknown	Marital_Status=Divorced	Marital_Status=Married	Marital_Status=Single	Marital_Status=Unknown	Income_Category=$40K - $60K	Income_Category=$60K - $80K	Income_Category=$80K - $120K	Income_Category=$120K +	Income_Category=Less than $40K	Income_Category=Unknown	Card_Category=Blue	Card_Category=Gold	Card_Category=Platinum	Card_Category=Silver	Months_on_book	Total_Relationship_Count	Months_Inactive_12_mon	Contacts_Count_12_mon	Credit_Limit	Total_Revolving_Bal	Avg_Open_To_Buy	Total_Amt_Chng_Q4_Q1	Total_Trans_Amt	Total_Trans_Ct	Total_Ct_Chng_Q4_Q1	Avg_Utilization_Ratio
	No	51	1	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	36	3	3	3	2886	2517	369	0.841	4884	89	0.618	0.872
	No	40	1	0	5	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	31	6	3	1	4433	1488	2945	0.669	3847	76	0.9	0.336
	No	56	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	36	5	4	1	5204	0	5204	1.008	5285	82	0.864	0
	No	49	1	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	31	4	3	2	1567	0	1567	0.424	2138	41	0.577	0
	No	49	1	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	42	5	3	3	3261	814	2447	0.85	4739	89	0.712	0.25
	No	52	0	1	4	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	41	1	1	2	34516	1701	32815	0.715	7707	99	0.5	0.049
	No	44	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	36	5	3	4	12229	997	11232	0.811	4284	75	0.596	0.082
	No	52	0	1	3	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	36	3	4	1	2516	1268	1248	0.751	4461	80	0.818	0.504
	No	56	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	43	2	1	2	34516	2022	32494	0.761	13633	116	0.785	0.059
	No	63	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	51	3	3	3	11619	0	11619	0.631	2395	49	0.361	0
	No	38	1	0	3	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	26	3	2	3	2669	0	2669	0.67	2271	31	0.722	0
	No	43	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	37	4	3	4	4112	1128	2984	0.587	4446	75	0.667	0.274
	No	60	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	55	4	1	0	2346	2150	196	0.666	4592	90	0.8	0.916
	No	42	0	1	5	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	32	1	2	2	4162	1641	2521	0.719	3967	75	0.923	0.394
	No	35	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	29	5	1	2	3300	1731	1569	0.689	1745	27	0.929	0.525
	No	54	0	1	5	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	47	4	1	3	6065	1728	4337	0.417	1114	27	0.688	0.285
	No	43	1	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	3	2	4	2227	1394	833	1.481	1972	41	0.864	0.626
	No	62	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	55	3	3	3	1892	1604	288	0.476	1581	34	0.417	0.848
	No	40	0	1	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	34	3	2	1	15471	1291	14180	0.651	3993	77	0.674	0.083
	No	45	1	0	5	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	29	5	3	1	2555	681	1874	0.576	4888	78	0.814	0.267
	No	39	0	1	4	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	35	6	2	1	2981	757	2224	0.764	4824	76	0.81	0.254
	No	54	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	44	2	3	3	3781	1692	2089	0.791	2310	43	0.72	0.448
	No	45	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	38	4	3	3	1686	0	1686	0.812	4413	77	0.75	0
	No	51	0	1	3	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	45	3	3	3	25670	0	25670	0.952	2709	51	0.645	0
	No	50	1	0	4	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	36	2	2	3	2477	0	2477	0.445	2037	43	0.387	0
	No	40	0	1	3	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	36	3	1	2	16268	2517	13751	0.652	15925	124	0.824	0.155
	No	47	1	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	39	6	3	4	11410	979	10431	1.049	2736	38	0.462	0.086
	No	34	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	23	6	2	3	7567	1776	5791	1.275	2361	45	0.875	0.235
	No	39	0	1	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	32	6	3	2	7723	1902	5821	1.181	1241	22	1	0.246
	No	34	0	1	4	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	26	3	2	4	5540	1240	4300	0.843	1524	31	0.824	0.224
	No	42	0	1	4	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	36	2	3	5	1606	0	1606	0.87	2628	41	0.64	0
	No	46	0	1	4	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	41	3	1	1	17673	1783	15890	1.003	3160	59	1.36	0.101
	No	56	1	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	39	1	3	4	1632	0	1632	0.621	2509	47	0.424	0
	No	34	1	0	3	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	20	1	2	3	8698	874	7824	0.708	15683	94	0.709	0.1
	No	43	0	1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	39	3	3	1	24850	1662	23188	0.693	1226	25	0.923	0.067
	No	45	1	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	36	3	4	0	1438.3	0	1438.3	0.678	4463	71	0.821	0
	No	50	0	1	4	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	43	2	2	5	16748	2413	14335	0.769	15338	121	0.635	0.144
	No	48	0	1	3	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	37	6	2	0	34516	1948	32568	0.666	4539	75	0.705	0.056
	No	36	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	24	5	2	4	3438	1129	2309	0.605	2331	56	0.436	0.328
	No	47	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	36	3	3	2	12510	1871	10639	0.748	14018	128	0.778	0.15
	No	40	1	0	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	24	2	1	2	33441	686	32755	0.761	8452	83	0.509	0.021
	No	45	1	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	34	3	2	1	1438.3	0	1438.3	0.685	2153	35	0.346	0
	No	60	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	49	3	1	1	11060	1647	9413	0.938	4545	83	0.766	0.149
	No	36	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	28	4	1	3	34516	774	33742	0.989	3030	74	0.805	0.022
	No	51	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	36	3	1	2	4546	0	4546	0.651	3739	53	0.963	0
	No	58	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	43	4	1	4	1957	1152	805	0.899	4546	78	0.5	0.589
	No	43	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	35	3	1	2	4469	2002	2467	0.669	2111	38	0.462	0.448
	No	47	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	29	5	2	3	4786	1553	3233	0.61	5039	76	0.81	0.324
	No	37	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	32	4	2	3	1976	0	1976	0.812	4424	73	0.659	0
	No	37	0	1	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	36	5	3	5	7959	998	6961	0.773	1855	29	0.318	0.125
	No	39	0	1	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	26	6	3	2	6423	0	6423	1.051	4295	70	0.795	0
	No	46	0	1	5	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	37	3	2	3	6340	1985	4355	0.403	3536	61	0.419	0.313
	No	30	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	36	5	2	4	4516	2252	2264	0.889	1819	24	0.846	0.499
	No	45	0	1	2	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	30	3	1	3	21815	0	21815	0.807	3904	72	1.118	0
	No	26	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	36	5	2	2	2212	1670	542	0.777	2520	51	0.545	0.755
	No	42	1	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	19	3	2	0	1438.3	0	1438.3	0.676	3786	67	0.523	0
	No	36	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	25	5	3	2	1438.3	0	1438.3	0.579	2882	68	0.619	0
	No	50	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	40	4	3	5	2419	2380	39	0.695	4099	73	0.659	0.984
	No	33	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	36	5	2	3	2800	1559	1241	0.598	4253	83	0.694	0.557
	No	50	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	39	2	3	2	34516	2517	31999	0.778	8087	86	0.509	0.073
	No	57	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	36	5	2	3	1734	980	754	0.639	4313	92	0.917	0.565
	No	55	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	45	3	3	3	2163	0	2163	0.816	1349	47	0.88	0
	No	48	1	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	21	4	6	0	1930	0	1930	0.815	5033	87	0.582	0
	No	46	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	40	4	5	3	3131	0	3131	0.811	4507	93	0.632	0
	No	47	0	1	3	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	36	3	2	2	16138	1249	14889	1.01	1198	33	0.833	0.077
	No	44	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	40	4	3	2	14370	945	13425	0.557	4510	79	0.646	0.066
	No	45	0	1	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	36	5	2	3	1438.3	1060	378.3	0.301	1253	29	0.318	0.737
	No	46	1	0	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	36	4	3	2	17023	1084	15939	0.928	1610	43	0.387	0.064
	No	36	0	1	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	31	3	3	2	11558	0	11558	0.545	2220	53	0.828	0
	No	47	1	0	4	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	29	6	1	3	2636	1589	1047	0.864	3858	70	0.522	0.603
	No	44	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	2	1	0	6633	1322	5311	0.698	8396	106	0.738	0.199
	No	48	0	1	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	36	2	3	2	32777	0	32777	0.665	4520	75	0.923	0
	No	56	0	1	3	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	49	3	1	3	1438.3	0	1438.3	0.503	1093	22	0.833	0
	No	52	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	45	4	3	1	2261	1127	1134	0.814	4456	68	0.789	0.498
	No	58	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	44	1	2	2	2599	1407	1192	0.727	8061	98	0.531	0.541
	No	54	1	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	43	5	1	1	1438.3	0	1438.3	0.531	1707	41	0.783	0
	No	43	0	1	4	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	35	1	1	1	3442	2517	925	0.62	7801	74	0.644	0.731
	No	36	0	1	3	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	22	3	6	3	8436	2517	5919	0.807	2627	63	1.032	0.298
	No	40	1	0	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	30	5	1	2	1625	912	713	0.877	3968	73	0.698	0.561
	No	45	0	1	3	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	35	3	3	3	10290	753	9537	0.858	4326	81	0.761	0.073
	No	43	0	1	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	31	2	4	1	13883	783	13100	0.749	1871	32	0.684	0.056
	No	45	1	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	39	1	2	2	1438.3	745	693.3	0.83	5020	83	0.766	0.518
	No	35	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	36	3	2	4	4319	1151	3168	0.594	1852	47	0.424	0.266
	No	48	1	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	2	3	2	5997	0	5997	0.406	1457	42	0.5	0
	No	45	1	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	40	4	1	3	2922	1212	1710	0.662	3895	70	0.591	0.415
	No	56	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	50	1	1	3	10214	1433	8781	0.64	4493	79	0.881	0.14
	No	56	1	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	48	6	2	2	2941	1619	1322	0.9	5000	87	0.673	0.55
	No	44	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	38	3	2	5	4142	2517	1625	0.809	2104	44	0.833	0.608
	No	39	1	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	22	3	3	1	5454	1108	4346	1.021	2674	67	0.675	0.203
	No	53	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	49	4	2	4	1520	0	1520	0.566	4256	73	0.622	0
	No	45	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	40	4	4	4	16476	1374	15102	0.459	4717	71	0.69	0.083
	No	57	1	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	6	2	3	3032	2215	817	0.408	1387	30	0.579	0.731
	No	41	1	0	4	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	36	3	3	2	1919	867	1052	0.741	4996	92	0.704	0.452
	No	34	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	26	4	3	3	5175	977	4198	1.705	2405	49	0.885	0.189
	No	46	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	39	4	3	3	5374	2324	3050	0.423	1557	49	0.4	0.432
	No	35	1	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	29	4	2	3	1511	864	647	0.712	4823	64	0.829	0.572
	No	47	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	35	2	1	1	34516	1349	33167	0.674	8582	106	0.767	0.039
	No	41	0	1	4	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	28	4	3	3	3126	1503	1623	0.892	3662	74	0.644	0.481
	No	48	1	0	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	36	1	1	3	4850	1022	3828	0.603	4187	86	0.686	0.211
	No	40	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	3	1	1	5093	2376	2717	0.822	2341	57	0.541	0.467
	No	37	0	1	3	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	18	5	3	2	1663	0	1663	0.778	3950	82	0.864	0
	No	53	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	45	1	2	1	3234	1514	1720	0.846	13803	100	0.695	0.468
	No	52	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	39	4	3	2	3764	0	3764	0.776	6574	69	0.865	0
	No	63	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	49	5	4	3	5905	726	5179	0.85	3982	65	0.857	0.123
	No	62	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	46	4	5	6	28229	287	27942	0.594	2281	45	0.552	0.01
	No	49	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	6	2	1	5153	1378	3775	0.744	4274	81	0.723	0.267
	No	36	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	28	4	3	0	3174	2462	712	0.772	3140	74	0.721	0.776
	No	42	0	1	3	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	23	5	3	2	5791	2517	3274	0.69	2516	64	0.641	0.435
	No	31	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	17	4	2	3	2787	1761	1026	0.67	4358	89	0.648	0.632
	No	45	0	1	3	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	33	3	2	1	16928	1519	15409	0.894	3355	66	0.886	0.09
	No	44	1	0	3	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	38	3	2	2	4269	1852	2417	0.682	4178	75	0.63	0.434
	No	43	0	1	3	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	32	3	1	3	12219	1462	10757	0.558	3843	69	0.605	0.12
	No	34	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	36	3	3	2	2791	2160	631	0.825	2214	56	0.6	0.774
	No	52	1	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	36	5	3	1	2396	1663	733	0.645	4569	70	0.667	0.694
	No	38	0	1	3	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	26	5	4	2	5824	1542	4282	0.827	1801	44	0.571	0.265
	No	50	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	41	6	3	3	1694	479	1215	0.838	2349	42	0.312	0.283
	No	39	0	1	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	31	6	3	3	3297	1761	1536	0.879	15580	120	0.739	0.534
	No	31	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	24	3	1	4	12050	1732	10318	0.804	2015	46	0.704	0.144
	No	35	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	26	6	4	4	2045	1707	338	0.577	2183	39	0.696	0.835
	No	53	0	1	4	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	45	5	3	2	14366	888	13478	0.638	3868	66	0.61	0.062
	No	57	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	39	4	1	2	7469	1752	5717	0.923	2050	46	0.917	0.235
	No	38	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	26	5	1	4	2230	0	2230	0.896	3766	63	0.909	0
	No	59	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	45	6	3	3	21358	1225	20133	0.681	3646	77	0.75	0.057
	No	40	0	1	3	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	30	2	2	2	4802	1701	3101	0.532	4821	66	0.65	0.354
	No	40	1	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	31	5	6	1	1811	821	990	0.773	4290	73	0.78	0.453
	No	53	1	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	36	6	1	3	2974	1170	1804	1.297	1785	45	1.143	0.393
	No	49	1	0	4	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	30	2	3	2	34516	1963	32553	0.758	13174	86	0.792	0.057
	No	27	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	17	4	2	2	2042	1567	475	0.744	5146	78	0.733	0.767
	No	53	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	43	6	3	4	6189	0	6189	0.538	5004	65	0.806	0
	No	52	1	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	47	4	4	2	2577	879	1698	0.74	5021	75	0.744	0.341
	No	59	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	45	4	2	4	3943	2517	1426	0.467	3527	59	0.788	0.638
	No	60	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	53	5	3	2	2402	1728	674	0.652	1650	53	0.606	0.719
	No	51	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	39	5	3	2	1438.3	0	1438.3	0.885	2492	35	0.296	0
	No	52	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	43	3	3	1	10431	2163	8268	0.64	4598	69	0.865	0.207
	No	33	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	13	3	3	3	1963	1721	242	0.68	1378	37	0.762	0.877
	No	41	0	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	31	4	2	2	4740	1348	3392	0.472	1406	23	0.533	0.284
	No	34	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	36	6	2	3	3735	1285	2450	1.034	1877	33	1.2	0.344
	No	40	1	0	4	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	32	1	2	3	16191	0	16191	0.967	13452	107	0.621	0
	No	55	0	1	3	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	48	5	2	4	16208	1278	14930	0.543	1842	56	0.436	0.079
	No	45	0	1	5	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	36	4	3	3	4982	0	4982	0.886	8586	58	1	0
	No	64	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	52	6	2	2	4999	2299	2700	0.716	1601	48	0.5	0.46
	No	53	0	1	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	47	5	1	1	3351	1474	1877	0.393	4294	66	0.737	0.44
	No	58	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	36	5	1	1	3173	1713	1460	0.609	3797	75	0.786	0.54
	No	52	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	45	2	4	0	23486	0	23486	0.616	4530	74	0.762	0
	No	44	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	34	2	1	2	22226	1864	20362	0.864	8753	97	0.702	0.084
	No	47	0	1	3	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	36	3	2	3	9683	1116	8567	0.721	15627	104	0.825	0.115
	No	45	0	1	4	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	26	6	2	2	3035	1498	1537	0.903	4275	67	0.675	0.494
	No	31	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	22	3	3	2	2917	2127	790	1.074	1831	36	1	0.729
	No	47	1	0	4	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	40	2	2	3	2725	1851	874	0.687	4904	85	0.7	0.679
	No	55	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	48	5	2	2	1723	0	1723	1.038	2574	43	0.72	0
	No	31	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	21	3	1	3	14305	1288	13017	0.774	14769	119	0.63	0.09
	No	43	1	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	33	5	2	2	3933	852	3081	0.433	1489	45	0.324	0.217
	No	49	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	37	5	2	3	1749	0	1749	1.006	2510	38	0.407	0
	No	43	1	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	32	4	3	6	1628	275	1353	0.69	2219	49	0.531	0.169
	No	34	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	20	2	1	3	7452	1656	5796	0.6	3339	51	0.962	0.222
	No	43	0	1	5	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	38	3	3	2	1504	0	1504	0.987	2530	43	0.344	0
	No	46	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	42	5	4	1	1438.3	0	1438.3	0.637	1843	44	0.63	0
